"subj" "expt" "item" "lang" "session" "trial" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT" "syll_len" "word_lex" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "block" "PB" "IC" "SC"
"140" 10 "hnd1" "13" "Hindi" 1 "17" 16 0 0 0 0 0 0 0 1730 0 0 0 0 0 0 3 "गुस्से" 1.5 5 19 1 8 6 2 15 0 1
"141" 10 "hnd1" "13" "Hindi" 1 "17" 17 0 0 0 0 0 0 0 1730 0 0 0 0 0 0 1 "के" 0.5 18820 25348 1 1 2 2 15 0 2
"142" 10 "hnd1" "13" "Hindi" 1 "17" 18 0 0 0 0 0 0 0 1730 0 0 0 0 0 0 3 "चलते" 0.5 92 469 56 5 4 2 18 1 1
"143" 10 "hnd1" "13" "Hindi" 1 "17" 19 220 1 220 220 220 220 220 1950 0 0 0 0 0 220 3 "बिपाशा" 1 8 8 2 NA 6 2 19 0 1
"144" 10 "hnd1" "13" "Hindi" 1 "17" 20 0 0 0 0 0 0 0 1950 0 0 0 0 0 0 3 "फ़िल्म" 2 NA NA NA NA 6 2 20 0 1
"145" 10 "hnd1" "13" "Hindi" 1 "17" 21 288 1 288 288 288 288 288 2238 0 0 0 0 0 288 5 "फ़ेसटीवल" 1 NA NA NA NA 8 2 20 0 1
"146" 10 "hnd1" "13" "Hindi" 1 "17" 22 0 0 0 0 0 0 0 2238 0 0 0 0 0 0 1 "में" 1 12692 25348 NA NA 3 2 20 0 1
"147" 10 "hnd1" "13" "Hindi" 1 "17" 23 214 1 214 214 214 214 214 2452 0 0 0 0 0 214 2 "बिना" 1 88 72 4 NA 4 2 23 0 2
"148" 10 "hnd1" "13" "Hindi" 1 "17" 24 172 1 172 172 172 172 172 2624 0 0 0 0 0 172 2 "भाग" 0 76 114 1 1 3 2 23 0 1
"149" 10 "hnd1" "13" "Hindi" 1 "17" 25 0 0 0 0 0 0 0 2624 0 0 0 0 0 0 2 "लिए" 1 2612 2527 1 NA 3 2 23 3 1
"150" 10 "hnd1" "13" "Hindi" 1 "17" 26 352 1 0 352 352 494 352 2976 142 0 142 0 0 142 3 "वापस" 0 132 132 1 NA 4 2 26 0 1
"151" 10 "hnd1" "13" "Hindi" 1 "17" 27 216 1 0 216 564 564 706 3682 348 348 0 1 1 348 2 "लौट" 0 29 3304 5 1 3 2 26 35 0
"152" 10 "hnd1" "13" "Hindi" 1 "17" 28 0 0 0 0 0 0 0 3682 0 0 0 0 0 0 2 "गई" 0 1045 7560 1 53 2 2 26 0 0
"153" 10 "hnd1" "13" "Hindi" 1 "17" 29 0 0 0 0 0 0 0 3682 0 0 0 0 0 0 1 "।" 0 19415 18846 298 1871 1 2 26 0 0
"154" 10 "hnd1" "14" "Hindi" 1 "18" 1 204 1 204 204 204 204 204 204 0 0 0 0 0 204 5 "गौरतलब" 0 136 136 NA NA 6 2 1 0 1
"155" 10 "hnd1" "14" "Hindi" 1 "18" 2 0 0 0 0 0 0 0 204 0 0 0 0 0 0 1 "है" 0.5 10733 14482 135 135 2 2 2 0 2
"156" 10 "hnd1" "14" "Hindi" 1 "18" 3 0 0 0 0 0 0 0 204 0 0 0 0 0 0 1 "कि" 1 6478 25348 1852 1 2 2 3 0 1
"157" 10 "hnd1" "14" "Hindi" 1 "18" 4 234 1 234 234 234 234 234 438 0 0 0 0 0 234 3 "बिपाशा" 1 8 8 1 NA 6 2 4 0 1
"158" 10 "hnd1" "14" "Hindi" 1 "18" 5 0 0 228 228 228 228 228 666 0 0 0 0 0 228 1 "को" 0 8766 25348 1 2 2 2 4 0 1
"159" 10 "hnd1" "14" "Hindi" 1 "18" 6 258 1 258 258 258 258 486 1152 0 0 0 1 1 258 1 "ही" 0 1862 1863 52 59 2 2 4 0 1
"160" 10 "hnd1" "14" "Hindi" 1 "18" 7 376 1 376 376 376 376 376 1528 0 0 0 0 0 376 2 "यहां" 0.5 319 566 2 7 4 2 7 0 1
"161" 10 "hnd1" "14" "Hindi" 1 "18" 8 0 0 0 0 0 0 0 1528 0 0 0 0 0 0 3 "प्रोग्राम" 2 8 9 NA NA 9 2 8 0 1
"162" 10 "hnd1" "14" "Hindi" 1 "18" 9 334 1 334 334 334 334 334 1862 0 0 0 0 0 334 1 "में" 1 12692 25348 3 3 3 2 8 0 1
"163" 10 "hnd1" "14" "Hindi" 1 "18" 10 240 1 240 240 240 240 240 2102 0 0 0 0 0 240 2 "दिया" 1 1306 3918 4 2 4 2 10 0 1
"164" 10 "hnd1" "14" "Hindi" 1 "18" 11 144 1 144 144 144 144 144 2246 0 0 0 0 0 144 3 "जलाना" 0 1 16 NA NA 5 2 11 11 0
"165" 10 "hnd1" "14" "Hindi" 1 "18" 12 0 0 0 0 0 0 0 2246 0 0 0 0 0 0 1 "था" 0 1470 3255 NA NA 2 2 11 0 0
"166" 10 "hnd1" "14" "Hindi" 1 "18" 13 0 0 0 0 0 0 0 2246 0 0 0 0 0 0 2 "और" 0 5122 5122 69 145 2 2 13 0 1
"167" 10 "hnd1" "14" "Hindi" 1 "18" 14 328 1 328 328 328 328 328 2574 0 0 0 0 0 328 3 "उसके" 0.5 260 6262 49 353 4 2 14 0 2
"168" 10 "hnd1" "14" "Hindi" 1 "18" 15 254 1 254 254 254 254 254 2828 0 0 0 0 0 254 2 "बाद" 0 1294 1294 38 41 3 2 14 0 1
"169" 10 "hnd1" "14" "Hindi" 1 "18" 16 0 0 0 0 0 0 0 2828 0 0 0 0 0 0 2 "पूरे" 1 133 566 3 3 4 2 16 0 1
"170" 10 "hnd1" "14" "Hindi" 1 "18" 17 194 1 194 194 194 194 194 3022 0 0 0 0 0 194 3 "प्रोग्राम" 2 8 9 1 1 9 2 16 0 1
"171" 10 "hnd1" "14" "Hindi" 1 "18" 18 0 0 0 0 0 0 0 3022 0 0 0 0 0 0 1 "में" 1 12692 25348 3 3 3 2 16 0 1
"172" 10 "hnd1" "14" "Hindi" 1 "18" 19 162 1 0 282 282 282 282 3304 0 0 0 0 0 282 4 "शिरकत" 1 21 21 16 NA 5 2 20 0 1
"173" 10 "hnd1" "14" "Hindi" 1 "18" 20 0 0 0 0 0 0 0 3304 0 0 0 0 0 0 3 "करनी" 0 59 9800 1 20 4 2 20 6 0
"174" 10 "hnd1" "14" "Hindi" 1 "18" 21 0 0 0 0 0 0 0 3304 0 0 0 0 0 0 1 "थी" 0 888 3255 3 384 2 2 20 0 0
"175" 10 "hnd1" "14" "Hindi" 1 "18" 22 0 0 0 0 0 0 0 3304 0 0 0 0 0 0 1 "।" 0 19415 18846 579 2058 1 2 20 0 0
"176" 10 "hnd1" "15" "Hindi" 1 "19" 1 208 1 208 208 208 208 208 208 0 0 0 0 0 208 3 "लेकिन" 1.5 859 859 NA NA 5 2 1 0 1
"177" 10 "hnd1" "15" "Hindi" 1 "19" 2 0 0 0 0 0 0 0 208 0 0 0 0 0 0 3 "बिपाशा" 1 8 8 NA NA 6 2 2 0 1
"178" 10 "hnd1" "15" "Hindi" 1 "19" 3 0 0 0 0 0 0 0 208 0 0 0 0 0 0 1 "के" 0.5 18820 25348 NA 2 2 2 2 0 2
"179" 10 "hnd1" "15" "Hindi" 1 "19" 4 0 0 0 0 0 0 0 208 0 0 0 0 0 0 2 "इस" 0 3071 8126 121 325 2 2 2 0 2
"180" 10 "hnd1" "15" "Hindi" 1 "19" 5 0 0 272 272 272 272 272 480 0 0 0 0 0 272 3 "कदम" 0 95 104 7 18 3 2 2 1 1
"181" 10 "hnd1" "15" "Hindi" 1 "19" 6 0 0 0 0 0 0 0 480 0 0 0 0 0 0 1 "से" 0.5 7203 25348 5 8 2 2 2 0 1
"182" 10 "hnd1" "15" "Hindi" 1 "19" 7 368 1 0 368 488 488 760 1240 120 120 0 1 1 120 2 "वहां" 0.5 187 240 6 2 4 2 7 0 1
"183" 10 "hnd1" "15" "Hindi" 1 "19" 8 70 1 0 200 200 490 200 1440 290 0 290 0 0 290 2 "रंग" 0.5 19 23 1 1 3 2 8 0 1
"184" 10 "hnd1" "15" "Hindi" 1 "19" 9 0 0 0 0 0 0 0 1440 0 0 0 0 0 0 1 "में" 1 12692 25348 4 6 3 2 8 0 1
"185" 10 "hnd1" "15" "Hindi" 1 "19" 10 244 1 0 244 494 494 784 2224 250 250 0 1 1 250 2 "भंग" 0.5 29 29 3 NA 3 2 8 1 1
"186" 10 "hnd1" "15" "Hindi" 1 "19" 11 0 0 0 0 0 0 0 2224 0 0 0 0 0 0 2 "पड़" 0 63 234 1 NA 2 2 11 17 0
"187" 10 "hnd1" "15" "Hindi" 1 "19" 12 0 0 0 0 0 0 0 2224 0 0 0 0 0 0 2 "गया" 0 1961 7560 6 11 3 2 11 0 0
"188" 10 "hnd1" "15" "Hindi" 1 "19" 13 0 0 0 0 0 0 0 2224 0 0 0 0 0 0 1 "।" 0 19415 18846 538 1871 1 2 11 0 0
"189" 10 "hnd1" "16" "Hindi" 1 "20" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "बड़े" 1 77 170 NA NA 4 2 1 0 1
"190" 10 "hnd1" "16" "Hindi" 1 "20" 2 170 1 170 170 170 170 170 170 0 0 0 0 0 170 4 "अफ़सरों" 1 NA NA NA NA 7 2 1 0 1
"191" 10 "hnd1" "16" "Hindi" 1 "20" 3 0 0 0 0 0 0 0 170 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 NA NA 2 2 1 0 1
"192" 10 "hnd1" "16" "Hindi" 1 "20" 4 0 0 0 0 0 0 0 170 0 0 0 0 0 0 2 "पूरे" 1 133 566 10 27 4 2 4 0 2
"193" 10 "hnd1" "16" "Hindi" 1 "20" 5 0 0 0 0 0 0 0 170 0 0 0 0 0 0 3 "मामले" 0.5 559 794 15 16 5 2 4 0 1
"194" 10 "hnd1" "16" "Hindi" 1 "20" 6 0 0 0 0 0 0 0 170 0 0 0 0 0 0 1 "की" 0 11321 25348 100 159 2 2 4 0 2
"195" 10 "hnd1" "16" "Hindi" 1 "20" 7 468 1 468 468 468 468 468 638 0 0 0 0 0 468 2 "जांच" 0.5 287 287 97 98 4 2 4 1 1
"196" 10 "hnd1" "16" "Hindi" 1 "20" 8 0 0 0 0 0 0 0 638 0 0 0 0 0 0 1 "की" 0 11321 25348 28 36 2 2 4 0 2
"197" 10 "hnd1" "16" "Hindi" 1 "20" 9 0 0 0 0 0 0 0 638 0 0 0 0 0 0 2 "बात" 0 616 672 135 146 3 2 4 1 1
"198" 10 "hnd1" "16" "Hindi" 1 "20" 10 160 1 160 160 160 160 160 798 0 0 0 0 0 160 2 "कही" 0 52 3906 34 47 3 2 10 7 0
"199" 10 "hnd1" "16" "Hindi" 1 "20" 11 0 0 0 0 0 0 0 798 0 0 0 0 0 0 1 "है" 0.5 10733 14482 12 686 2 2 10 0 0
"200" 10 "hnd1" "16" "Hindi" 1 "20" 12 0 0 0 0 0 0 0 798 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 10 0 0
"201" 10 "hnd1" "17" "Hindi" 1 "21" 1 162 1 162 162 162 162 162 162 0 0 0 0 0 162 3 "लेकिन" 1.5 859 859 NA NA 5 2 1 0 1
"202" 10 "hnd1" "17" "Hindi" 1 "21" 2 184 1 184 184 184 184 184 346 0 0 0 0 0 184 3 "बिपाशा" 1 8 8 NA NA 6 2 2 0 1
"203" 10 "hnd1" "17" "Hindi" 1 "21" 3 0 0 0 0 0 0 0 346 0 0 0 0 0 0 1 "के" 0.5 18820 25348 NA 2 2 2 2 0 2
"204" 10 "hnd1" "17" "Hindi" 1 "21" 4 0 0 0 0 0 0 0 346 0 0 0 0 0 0 2 "साथ" 0 1188 1190 757 21 3 2 2 0 1
"205" 10 "hnd1" "17" "Hindi" 1 "21" 5 278 1 0 456 456 456 456 802 0 0 0 0 0 456 5 "बदतमीजी" 0 3 3 1 1 7 2 5 2 1
"206" 10 "hnd1" "17" "Hindi" 1 "21" 6 0 0 0 0 0 0 0 802 0 0 0 0 0 0 1 "के" 0.5 18820 25348 2 NA 2 2 5 0 2
"207" 10 "hnd1" "17" "Hindi" 1 "21" 7 350 1 350 350 350 350 350 1152 0 0 0 0 0 350 3 "चलते" 0.5 92 469 56 5 4 2 7 1 1
"208" 10 "hnd1" "17" "Hindi" 1 "21" 8 0 0 0 0 0 0 0 1152 0 0 0 0 0 0 2 "अभी" 0 276 603 1 NA 3 2 8 0 1
"209" 10 "hnd1" "17" "Hindi" 1 "21" 9 174 1 174 174 174 174 174 1326 0 0 0 0 0 174 2 "गार्ड्स" 3 2 25 1 NA 7 2 9 0 1
"210" 10 "hnd1" "17" "Hindi" 1 "21" 10 0 0 0 0 0 0 0 1326 0 0 0 0 0 0 1 "के" 0.5 18820 25348 1 8 2 2 9 0 2
"211" 10 "hnd1" "17" "Hindi" 1 "21" 11 0 0 0 0 0 0 0 1326 0 0 0 0 0 0 3 "खिलाफ" 1 352 389 301 NA 5 2 9 1 1
"212" 10 "hnd1" "17" "Hindi" 1 "21" 12 0 0 0 0 0 0 0 1326 0 0 0 0 0 0 2 "कोई" 0 788 1337 7 7 3 2 14 0 2
"213" 10 "hnd1" "17" "Hindi" 1 "21" 13 304 1 304 304 304 304 304 1630 0 0 0 0 0 304 4 "कार्रवाई" 1 156 160 12 12 8 2 14 0 1
"214" 10 "hnd1" "17" "Hindi" 1 "21" 14 276 1 276 276 276 276 276 1906 0 0 0 0 0 276 2 "नहीं" 0.5 2830 NA 14 NA 4 2 14 0 1
"215" 10 "hnd1" "17" "Hindi" 1 "21" 15 0 0 0 0 0 0 0 1906 0 0 0 0 0 0 1 "की" 0 11321 25348 70 NA 2 2 14 30 0
"216" 10 "hnd1" "17" "Hindi" 1 "21" 16 0 0 0 0 0 0 0 1906 0 0 0 0 0 0 2 "गई" 0 1045 7560 273 4 2 2 14 0 0
"217" 10 "hnd1" "17" "Hindi" 1 "21" 17 0 0 0 0 0 0 0 1906 0 0 0 0 0 0 1 "।" 0 19415 18846 298 1871 1 2 14 0 0
"218" 10 "hnd1" "18" "Hindi" 1 "22" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "फिल्म" 1.5 107 135 NA NA 5 2 1 0 1
"219" 10 "hnd1" "18" "Hindi" 1 "22" 2 190 1 190 190 190 190 190 190 0 0 0 0 0 190 5 "फ़ेसटीवल" 1 NA NA NA NA 8 2 1 0 1
"220" 10 "hnd1" "18" "Hindi" 1 "22" 3 0 0 0 0 0 0 0 190 0 0 0 0 0 0 1 "में" 1 12692 25348 NA NA 3 2 1 0 1
"221" 10 "hnd1" "18" "Hindi" 1 "22" 4 0 0 0 0 0 0 0 190 0 0 0 0 0 0 3 "प्रकाश" 1 78 78 2 5 6 2 4 0 1
"222" 10 "hnd1" "18" "Hindi" 1 "22" 5 0 0 0 0 0 0 0 190 0 0 0 0 0 0 1 "झा" 0 6 6 1 1 2 2 4 0 1
"223" 10 "hnd1" "18" "Hindi" 1 "22" 6 384 1 384 384 384 384 384 574 0 0 0 0 0 384 1 "की" 0 11321 25348 2 3 2 2 4 0 2
"224" 10 "hnd1" "18" "Hindi" 1 "22" 7 0 0 0 0 0 0 0 574 0 0 0 0 0 0 2 "नई" 0 181 365 17 45 2 2 4 0 2
"225" 10 "hnd1" "18" "Hindi" 1 "22" 8 0 0 0 0 0 0 0 574 0 0 0 0 0 0 3 "फिल्म" 1.5 107 135 3 3 5 2 4 2 1
"226" 10 "hnd1" "18" "Hindi" 1 "22" 9 256 1 256 256 256 256 256 830 0 0 0 0 0 256 4 "राजनीति" 1 60 150 NA NA 7 2 9 0 1
"227" 10 "hnd1" "18" "Hindi" 1 "22" 10 0 0 0 0 0 0 0 830 0 0 0 0 0 0 1 "का" 0 5500 25348 3 1 2 2 9 0 2
"228" 10 "hnd1" "18" "Hindi" 1 "22" 11 0 0 0 0 0 0 0 830 0 0 0 0 0 0 1 "भी" 0 3079 3081 85 189 2 2 9 0 2
"229" 10 "hnd1" "18" "Hindi" 1 "22" 12 260 1 260 260 260 260 260 1090 0 0 0 0 0 260 4 "प्रीमियर" 2 2 2 1 1 8 2 13 1 1
"230" 10 "hnd1" "18" "Hindi" 1 "22" 13 186 1 186 186 186 186 186 1276 0 0 0 0 0 186 2 "होना" 0 100 5915 1 1 4 2 13 9 0
"231" 10 "hnd1" "18" "Hindi" 1 "22" 14 0 0 0 0 0 0 0 1276 0 0 0 0 0 0 1 "है" 0.5 10733 14482 9 603 2 2 13 0 0
"232" 10 "hnd1" "18" "Hindi" 1 "22" 15 0 0 0 0 0 0 0 1276 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 13 0 0
"233" 10 "hnd1" "19" "Hindi" 1 "23" 1 222 1 222 222 222 222 222 222 0 0 0 0 0 222 4 "गंगाजल" 0.5 1 1 NA NA 6 2 1 0 1
"234" 10 "hnd1" "19" "Hindi" 1 "23" 2 0 0 0 0 0 0 0 222 0 0 0 0 0 0 1 "के" 0.5 18820 25348 1 NA 2 2 1 0 2
"235" 10 "hnd1" "19" "Hindi" 1 "23" 3 300 1 300 300 300 300 300 522 0 0 0 0 0 300 2 "बाद" 0 1294 1294 861 2 3 2 1 0 1
"236" 10 "hnd1" "19" "Hindi" 1 "23" 4 0 0 0 0 0 0 0 522 0 0 0 0 0 0 1 "झा" 0 6 6 1 1 2 2 4 0 1
"237" 10 "hnd1" "19" "Hindi" 1 "23" 5 0 0 0 0 0 0 0 522 0 0 0 0 0 0 1 "की" 0 11321 25348 2 3 2 2 4 0 2
"238" 10 "hnd1" "19" "Hindi" 1 "23" 6 0 0 0 0 0 0 0 522 0 0 0 0 0 0 2 "यह" 0 1750 8126 32 325 2 2 6 0 2
"239" 10 "hnd1" "19" "Hindi" 1 "23" 7 154 1 0 340 340 340 340 862 0 0 0 0 0 340 2 "किसी" 1 550 1337 4 42 4 2 7 0 2
"240" 10 "hnd1" "19" "Hindi" 1 "23" 8 0 0 0 0 0 0 0 862 0 0 0 0 0 0 3 "अलग" 0 221 222 1 1 3 2 7 0 2
"241" 10 "hnd1" "19" "Hindi" 1 "23" 9 408 1 408 408 408 408 408 1270 0 0 0 0 0 408 2 "मुद्दे" 2.5 226 347 NA NA 6 2 7 1 1
"242" 10 "hnd1" "19" "Hindi" 1 "23" 10 0 0 0 0 0 0 0 1270 0 0 0 0 0 0 2 "पर" 0 5002 7193 165 2 2 2 7 0 1
"243" 10 "hnd1" "19" "Hindi" 1 "23" 11 372 1 372 372 372 372 372 1642 0 0 0 0 0 372 2 "बनी" 0 61 649 5 7 3 2 11 1 2
"244" 10 "hnd1" "19" "Hindi" 1 "23" 12 372 1 372 372 372 372 372 2014 0 0 0 0 0 372 3 "दूसरी" 0.5 161 398 1 1 5 2 12 0 2
"245" 10 "hnd1" "19" "Hindi" 1 "23" 13 126 1 126 126 126 126 126 2140 0 0 0 0 0 126 3 "फिल्म" 1.5 107 135 1 1 5 2 12 7 1
"246" 10 "hnd1" "19" "Hindi" 1 "23" 14 0 0 0 0 0 0 0 2140 0 0 0 0 0 0 1 "है" 0.5 10733 14482 2 2 2 2 14 9 0
"247" 10 "hnd1" "19" "Hindi" 1 "23" 15 0 0 0 0 0 0 0 2140 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 14 0 0
"248" 10 "hnd1" "20" "Hindi" 1 "24" 1 192 1 192 192 192 192 192 192 0 0 0 0 0 192 2 "इस" 0 3071 8126 NA NA 2 2 1 0 2
"249" 10 "hnd1" "20" "Hindi" 1 "24" 2 164 1 164 164 164 164 164 356 0 0 0 0 0 164 3 "फिल्म" 1.5 107 135 11 20 5 2 1 0 1
"250" 10 "hnd1" "20" "Hindi" 1 "24" 3 0 0 0 0 0 0 0 356 0 0 0 0 0 0 1 "में" 1 12692 25348 11 25 3 2 1 0 1
"251" 10 "hnd1" "20" "Hindi" 1 "24" 4 276 1 276 276 276 276 276 632 0 0 0 0 0 276 4 "कटरीना" 0 NA NA NA NA 6 2 4 0 1
"252" 10 "hnd1" "20" "Hindi" 1 "24" 5 0 0 0 0 0 0 0 632 0 0 0 0 0 0 2 "कैफ़" 1 NA NA NA NA 4 2 4 0 1
"253" 10 "hnd1" "20" "Hindi" 1 "24" 6 0 0 0 0 0 0 0 632 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 NA NA 2 2 4 0 1
"254" 10 "hnd1" "20" "Hindi" 1 "24" 7 0 0 0 0 0 0 0 632 0 0 0 0 0 0 1 "भी" 0 3079 3081 147 232 2 2 4 0 1
"255" 10 "hnd1" "20" "Hindi" 1 "24" 8 0 0 246 246 246 246 246 878 0 0 0 0 0 246 3 "बतौर" 0 19 19 2 2 4 2 8 0 2
"256" 10 "hnd1" "20" "Hindi" 1 "24" 9 182 1 182 182 182 182 428 1306 0 0 0 1 1 182 4 "हीरोईन" 0 NA NA NA NA 6 2 8 0 1
"257" 10 "hnd1" "20" "Hindi" 1 "24" 10 348 1 348 348 348 348 348 1654 0 0 0 0 0 348 2 "काम" 0 344 349 NA NA 3 2 11 0 1
"258" 10 "hnd1" "20" "Hindi" 1 "24" 11 66 1 66 66 66 66 66 1720 0 0 0 0 0 66 2 "किया" 1 1984 9800 12 145 4 2 11 14 0
"259" 10 "hnd1" "20" "Hindi" 1 "24" 12 0 0 0 0 0 0 0 1720 0 0 0 0 0 0 1 "है" 0.5 10733 14482 380 1003 2 2 11 0 0
"260" 10 "hnd1" "20" "Hindi" 1 "24" 13 0 0 0 0 0 0 0 1720 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 11 0 0
"261" 10 "hnd1" "21" "Hindi" 1 "25" 1 172 1 0 338 338 338 338 338 0 0 0 0 0 338 3 "सोनल" 0 9 9 NA NA 4 2 1 0 1
"262" 10 "hnd1" "21" "Hindi" 1 "25" 2 0 0 0 0 0 0 0 338 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 5 NA 2 2 1 0 1
"263" 10 "hnd1" "21" "Hindi" 1 "25" 3 192 1 192 192 192 192 192 530 0 0 0 0 0 192 3 "बताया" 0 816 1026 405 29 5 2 3 1 0
"264" 10 "hnd1" "21" "Hindi" 1 "25" 4 0 0 0 0 0 0 0 530 0 0 0 0 0 0 1 "कि" 1 6478 25348 655 9 2 2 4 0 1
"265" 10 "hnd1" "21" "Hindi" 1 "25" 5 0 0 0 0 0 0 0 530 0 0 0 0 0 0 2 "जजों" 0.5 13 53 2 NA 4 2 5 0 1
"266" 10 "hnd1" "21" "Hindi" 1 "25" 6 0 0 0 0 0 0 0 530 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 2 NA 2 2 5 0 1
"267" 10 "hnd1" "21" "Hindi" 1 "25" 7 276 1 276 276 276 276 276 806 0 0 0 0 0 276 2 "जब" 0 340 341 16 19 2 2 7 0 2
"268" 10 "hnd1" "21" "Hindi" 1 "25" 8 0 0 0 0 0 0 0 806 0 0 0 0 0 0 3 "उससे" 0.5 62 6262 1 45 4 2 8 0 2
"269" 10 "hnd1" "21" "Hindi" 1 "25" 9 270 1 270 270 270 270 270 1076 0 0 0 0 0 270 2 "पूछा" 0.5 44 141 1 8 4 2 9 3 1
"270" 10 "hnd1" "21" "Hindi" 1 "25" 10 0 0 0 0 0 0 0 1076 0 0 0 0 0 0 1 "कि" 1 6478 25348 7 1 2 2 10 0 2
"271" 10 "hnd1" "21" "Hindi" 1 "25" 11 0 0 76 76 76 76 76 1152 0 0 0 0 0 76 3 "आपसे" 0.5 5 250 1 1 4 2 11 0 2
"272" 10 "hnd1" "21" "Hindi" 1 "25" 12 248 1 248 248 248 248 324 1476 0 0 0 1 1 248 3 "आपकी" 0 20 250 1 1 4 2 12 0 3
"273" 10 "hnd1" "21" "Hindi" 1 "25" 13 0 0 0 0 0 0 0 1476 0 0 0 0 0 0 3 "जगह" 0 100 120 1 1 3 2 12 0 2
"274" 10 "hnd1" "21" "Hindi" 1 "25" 14 382 1 382 382 382 382 382 1858 0 0 0 0 0 382 2 "किसी" 1 550 1337 2 4 4 2 14 0 2
"275" 10 "hnd1" "21" "Hindi" 1 "25" 15 0 0 0 0 0 0 0 1858 0 0 0 0 0 0 2 "और" 0 5122 5122 11 17 2 2 14 0 2
"276" 10 "hnd1" "21" "Hindi" 1 "25" 16 0 0 0 0 0 0 0 1858 0 0 0 0 0 0 1 "का" 0 5500 25348 3 4 2 2 14 0 3
"277" 10 "hnd1" "21" "Hindi" 1 "25" 17 302 1 302 302 302 302 302 2160 0 0 0 0 0 302 2 "नाम" 0 265 273 64 162 3 2 14 1 2
"278" 10 "hnd1" "21" "Hindi" 1 "25" 18 0 0 0 0 0 0 0 2160 0 0 0 0 0 0 2 "पूछा" 0.5 44 141 1 1 4 2 18 10 1
"279" 10 "hnd1" "21" "Hindi" 1 "25" 19 206 1 206 206 206 206 206 2366 0 0 0 0 0 206 2 "जाए" 0 197 7560 1 80 3 2 18 0 1
"280" 10 "hnd1" "21" "Hindi" 1 "25" 20 0 0 0 0 0 0 0 2366 0 0 0 0 0 0 1 "तो" 0 1349 1349 17 80 2 2 20 1 1
"281" 10 "hnd1" "21" "Hindi" 1 "25" 21 0 0 0 0 0 0 0 2366 0 0 0 0 0 0 2 "आप" 0 132 250 4 9 2 2 21 0 1
"282" 10 "hnd1" "21" "Hindi" 1 "25" 22 180 1 0 180 180 420 180 2546 240 0 240 0 0 240 3 "किसका" 1 5 1337 1 2 5 2 22 0 2
"283" 10 "hnd1" "21" "Hindi" 1 "25" 23 220 1 220 220 220 220 220 2766 0 0 0 0 0 220 2 "नाम" 0 265 273 1 NA 3 2 22 0 1
"284" 10 "hnd1" "21" "Hindi" 1 "25" 24 200 1 0 200 200 554 200 2966 354 0 354 0 0 354 2 "लेना" 0.5 48 1763 2 18 4 2 24 0 1
"285" 10 "hnd1" "21" "Hindi" 1 "25" 25 204 1 204 204 204 204 798 3764 0 0 0 1 1 204 3 "चाहेंगी" 1 1 343 1 6 7 2 25 3 0
"286" 10 "hnd1" "21" "Hindi" 1 "25" 26 0 0 0 0 0 0 0 3764 0 0 0 0 0 0 1 "।" 0 19415 18846 NA 39 1 2 25 0 0
"287" 10 "hnd1" "22" "Hindi" 1 "26" 1 0 0 116 116 116 116 116 116 0 0 0 0 0 116 2 "तब" 0 120 121 NA NA 2 2 1 0 1
"288" 10 "hnd1" "22" "Hindi" 1 "26" 2 0 0 0 0 0 0 0 116 0 0 0 0 0 0 2 "मैंने" 1.5 51 558 2 2 5 2 2 0 1
"289" 10 "hnd1" "22" "Hindi" 1 "26" 3 206 1 206 206 206 206 322 438 0 0 0 1 1 206 3 "अपना" 0 210 1621 1 24 4 2 3 0 2
"290" 10 "hnd1" "22" "Hindi" 1 "26" 4 0 0 0 0 0 0 0 438 0 0 0 0 0 0 2 "नाम" 0 265 273 8 9 3 2 3 0 1
"291" 10 "hnd1" "22" "Hindi" 1 "26" 5 0 0 0 0 0 0 0 438 0 0 0 0 0 0 3 "लिया," 1 NA NA NA NA 5 2 5 5 0
"292" 10 "hnd1" "22" "Hindi" 1 "26" 6 0 0 0 0 0 0 0 438 0 0 0 0 0 0 2 "किसी" 1 550 1337 NA NA 4 2 6 0 2
"293" 10 "hnd1" "22" "Hindi" 1 "26" 7 0 0 120 120 120 120 120 558 0 0 0 0 0 120 2 "और" 0 5122 5122 11 17 2 2 6 0 2
"294" 10 "hnd1" "22" "Hindi" 1 "26" 8 320 1 320 320 320 320 440 998 0 0 0 1 1 320 1 "का" 0 5500 25348 3 4 2 2 6 0 2
"295" 10 "hnd1" "22" "Hindi" 1 "26" 9 0 0 0 0 0 0 0 998 0 0 0 0 0 0 2 "नाम" 0 265 273 64 162 3 2 6 1 1
